entry_time,exit_time,side,entry_price,exit_price,qty,margin,net_pnl,exit_reason,regime,bars_held,worst_margin_loss_pct
2026-04-14 12:30:00+00:00,2026-04-14 13:00:00+00:00,long,0.1624812,0.16291850000000002,12309.116377771707,100.0,4.381430897851928,reversal_midline,trending,1,0.009995002498751055
2026-04-14 15:00:00+00:00,2026-04-14 15:45:00+00:00,long,0.1622811,0.16221885,12351.293101278286,100.2190715448926,-1.7708664940047796,reversal_midline,trending,2,0.10858935513747732
2026-04-14 17:30:00+00:00,2026-04-14 18:00:00+00:00,long,0.1612806,0.1615192,12416.933992084898,100.13052822019237,1.9606344981969732,reversal_midline,trending,1,0.022395750015811323
2026-04-14 18:15:00+00:00,2026-04-14 19:00:00+00:00,long,0.16068029999999997,0.15899396025149998,12475.525617652225,100.22855994510222,-22.035000838244777,hard_stop,trending,2,0.3211719171547452
2026-04-15 00:00:00+00:00,2026-04-15 00:30:00+00:00,short,0.16041975,0.16038015,12358.429670061196,99.12680990318998,-0.5017519356437335,reversal_midline,trending,1,0.08480875951994606
2026-04-15 01:30:00+00:00,2026-04-15 02:00:00+00:00,short,0.16121935,0.1610805,12294.023305069495,99.1017223064078,0.7164346691290898,reversal_midline,ranging,1,0.034815920049298475
2026-04-15 02:00:00+00:00,2026-04-15 02:30:00+00:00,short,0.16121935,0.16078035,12298.467155445576,99.13754403986425,4.409001397612555,reversal_midline,ranging,1,0.010005002501249095
2026-04-15 03:15:00+00:00,2026-04-15 03:45:00+00:00,short,0.1613193,0.16088039999999998,12318.17818571552,99.35799410974488,4.414220076714765,reversal_midline,ranging,1,0.03480054773359355
2026-04-15 04:15:00+00:00,2026-04-15 05:15:00+00:00,short,0.1621189,0.16218105,12284.650970809771,99.57870511358061,-1.7594689817358842,reversal_midline,ranging,3,0.14570787243189912
2026-04-15 06:00:00+00:00,2026-04-15 06:30:00+00:00,long,0.16008,0.16021985,12430.126394864295,99.49073166449382,0.7430112713827148,reversal_midline,ranging,1,0.0
2026-04-15 07:15:00+00:00,2026-04-15 08:15:00+00:00,long,0.1602801,0.16041975,12419.243839760888,99.52788222806296,0.6394052348116235,reversal_midline,ranging,3,0.1347765567902691
2026-04-15 10:30:00+00:00,2026-04-15 11:00:00+00:00,short,0.16221885,0.162081,12274.7575253805,99.55985248980353,0.6968998188068227,reversal_midline,ranging,1,0.1456242600659531
2026-04-15 11:00:00+00:00,2026-04-15 11:30:00+00:00,short,0.16341825000000001,0.16348169999999998,12188.93207836259,99.59469748074387,-1.7695280621142107,reversal_midline,ranging,1,0.010005002501249591
2026-04-15 11:30:00+00:00,2026-04-15 12:45:00+00:00,short,0.163918,0.16563995859,12140.975497216676,99.50622107763816,-22.00664816642468,hard_stop,ranging,4,0.24182823118876312
2026-04-15 12:30:00+00:00,2026-04-15 13:45:00+00:00,short,0.16541725000000002,0.1652826,11897.899241985577,98.40588866931694,0.6183937592735876,reversal_midline,ranging,4,0.09463946474747598
2026-04-16 21:15:00+00:00,2026-04-16 22:00:00+00:00,long,0.19599794999999998,0.19660165000000002,10044.67734048041,98.43680835728061,5.0780876339480105,reversal_midline,trending,2,0.18346620462101415
2026-04-17 03:00:00+00:00,2026-04-17 04:15:00+00:00,long,0.19639815,0.1963018,10050.065414463223,98.69071273897801,-2.0534794901843303,reversal_midline,trending,4,0.10164556030695843
