entry_time,exit_time,side,entry_price,stop_price,tp1_price,tp2_price,tp1_hit,net_pnl,exit_reason,regime,bars_held
2024-10-16 05:45:00+00:00,2024-10-16 06:15:00+00:00,long,3.4287134999999997,3.418194024852436,3.4624281,3.592,False,-24.39376477553455,stop_loss,ranging,1
2024-10-20 09:30:00+00:00,2024-10-20 10:00:00+00:00,long,3.6198089999999996,3.6102308365458664,3.6442854,3.736,False,-21.59692385466105,stop_loss,ranging,1
2024-10-20 12:15:00+00:00,2024-10-20 12:45:00+00:00,long,3.6128055,3.597601980368132,3.6368833,3.736,False,-24.168163570326637,stop_loss,ranging,1
2024-10-20 14:00:00+00:00,2024-10-20 14:30:00+00:00,short,3.6991495000000003,3.6971020334181905,3.6508897,3.482,False,-2.58336197048895,stop_loss,ranging,1
2024-10-20 16:30:00+00:00,2024-10-21 01:15:00+00:00,short,3.7871055000000005,3.819876313101329,3.7278633000000005,3.482,True,5.452450433467218,tp1_then_stop_loss,ranging,34
2024-10-21 02:15:00+00:00,2024-10-21 02:45:00+00:00,long,3.645822,3.645880070253776,3.6886932,3.84,False,-5.705123203581244,stop_loss,ranging,1
2024-10-21 08:15:00+00:00,2024-10-21 10:30:00+00:00,long,3.5687835,3.5540438543021113,3.5940700999999997,3.695,True,2.2240648378927728,tp1_then_stop_loss,ranging,8
2024-10-21 12:30:00+00:00,2024-10-21 13:00:00+00:00,long,3.5317649999999996,3.5316378154589416,3.552659,3.623,False,-5.995231722630473,stop_loss,ranging,1
2024-10-21 16:15:00+00:00,2024-10-21 16:45:00+00:00,long,3.4827405,3.4769669644509933,3.5102442999999997,3.61,False,-15.326568723964165,stop_loss,ranging,1
2024-10-21 21:15:00+00:00,2024-10-21 22:30:00+00:00,short,3.5142420000000003,3.521234018567839,3.4983452,3.439,False,-17.121032285079963,stop_loss,ranging,4
2024-10-22 01:15:00+00:00,2024-10-22 03:30:00+00:00,short,3.5272355,3.541155891131409,3.5139413,3.46,True,49.940590193294966,tp1_then_tp2,ranging,8
2024-10-22 08:45:00+00:00,2024-10-22 09:15:00+00:00,long,3.411705,3.4092404906906215,3.431623,3.501,False,-10.024061106845174,stop_loss,ranging,1
2024-10-22 12:30:00+00:00,2024-10-22 14:30:00+00:00,long,3.3746865,3.367156810231064,3.3942119,3.468,True,90.97094664659897,tp1_then_tp2,ranging,7
2024-10-23 06:15:00+00:00,2024-10-23 06:45:00+00:00,short,3.5012485000000004,3.4848073032827673,3.4777491,3.411,False,15.926093102998557,stop_loss,ranging,1
2024-10-23 15:00:00+00:00,2024-10-23 15:30:00+00:00,long,3.379689,3.444166571884792,3.4264134,3.533,False,19.292814521918782,stop_loss,ranging,1
2024-10-24 20:00:00+00:00,2024-10-24 21:30:00+00:00,short,3.2483750000000002,3.260420027502723,3.228825,3.15,True,0.8649688659143953,tp1_then_stop_loss,ranging,5
2024-10-25 00:15:00+00:00,2024-10-25 00:45:00+00:00,short,3.2843570000000004,3.2946595263100718,3.2668142000000002,3.196,False,-25.553185518485673,stop_loss,ranging,1
2024-10-25 02:00:00+00:00,2024-10-25 02:30:00+00:00,long,3.2116049999999996,3.2062204550768043,3.2293629999999998,3.295,False,-16.309708065880137,stop_loss,ranging,1
2024-10-25 04:15:00+00:00,2024-10-25 04:45:00+00:00,long,3.185592,3.1837832114377558,3.2093552,3.295,False,-9.478246561281463,stop_loss,ranging,1
2024-10-25 08:00:00+00:00,2024-10-25 08:30:00+00:00,long,3.1245615,3.1125053427884364,3.1519369,3.259,False,-25.24844522321889,stop_loss,ranging,1
2024-10-25 10:45:00+00:00,2024-10-25 15:45:00+00:00,short,3.2393795,3.2587520755620907,3.2140277,3.108,True,76.7245709002827,tp1_then_tp2,ranging,19
2024-10-25 17:15:00+00:00,2024-10-25 17:45:00+00:00,long,2.983491,3.0020077444438655,3.0348946,3.204,False,17.24815170530929,stop_loss,ranging,1
2024-10-28 01:00:00+00:00,2024-10-28 01:30:00+00:00,long,2.8084035,2.799866273020766,2.8298421,2.914,False,-25.135029075616977,stop_loss,ranging,1
2024-10-28 20:45:00+00:00,2024-10-28 21:45:00+00:00,short,2.8415785000000002,2.8589753387741217,2.8089471,2.676,False,-23.86430878391565,stop_loss,ranging,3
2024-10-29 02:15:00+00:00,2024-10-29 02:45:00+00:00,short,2.9615185000000004,2.9471284735843923,2.9269111000000003,2.82,False,16.10622122877302,stop_loss,ranging,1
2024-10-30 00:45:00+00:00,2024-10-30 01:15:00+00:00,long,2.8264125,2.8129424670935226,2.8402475,2.896,False,-24.691868776484746,stop_loss,ranging,1
2024-10-30 06:00:00+00:00,2024-10-30 06:30:00+00:00,short,2.8795595,2.878578599017302,2.8613357,2.801,False,-3.9900803841702057,stop_loss,ranging,1
2024-10-30 09:15:00+00:00,2024-10-30 09:45:00+00:00,short,2.8925530000000004,2.906335251744013,2.8763318,2.811,False,-24.377265611933662,stop_loss,ranging,1
2024-10-30 11:30:00+00:00,2024-10-30 12:45:00+00:00,short,2.9225380000000003,2.934968246805998,2.8999228,2.811,True,3.246318822831541,tp1_then_stop_loss,ranging,4
2024-10-31 07:15:00+00:00,2024-10-31 11:30:00+00:00,short,2.9515235,2.964332762798992,2.9371141,2.879,True,62.955834387755935,tp1_then_tp2,ranging,16
2024-10-31 13:15:00+00:00,2024-10-31 13:45:00+00:00,long,2.8544265,2.8542914367578667,2.8754559,2.946,False,-6.456947911107384,stop_loss,ranging,1
2024-10-31 17:30:00+00:00,2024-10-31 18:15:00+00:00,long,2.8244114999999996,2.804435855136421,2.8420468999999997,2.919,False,-23.37065437255316,stop_loss,ranging,2
2024-11-04 21:15:00+00:00,2024-11-04 21:45:00+00:00,long,2.3861924999999995,2.373762793708073,2.3953154999999997,2.435,False,-24.12852935653451,stop_loss,ranging,1
2024-11-05 04:30:00+00:00,2024-11-05 05:00:00+00:00,short,2.4237875,2.43463460040124,2.4074725,2.342,False,-24.502128359854687,stop_loss,ranging,1
2024-11-05 11:00:00+00:00,2024-11-05 11:30:00+00:00,long,2.383191,2.372501860120701,2.3923145999999997,2.432,False,-24.161606676634275,stop_loss,ranging,1
2024-11-05 14:15:00+00:00,2024-11-05 14:45:00+00:00,short,2.4247870000000002,2.4291359014705103,2.4114722,2.363,False,-16.373920554436584,stop_loss,ranging,1
2024-11-05 16:30:00+00:00,2024-11-05 17:00:00+00:00,short,2.5137425,2.516191868521656,2.4812455,2.363,False,-11.474586875041176,stop_loss,ranging,1
2024-11-06 00:30:00+00:00,2024-11-06 01:00:00+00:00,short,2.540729,2.4978773921976782,2.4970374,2.379,False,18.122207378667863,stop_loss,ranging,1
